Objeto,Nobjeto,Posicao,Iluminacao,Ambiente,Fundo,Trasnformacao,Nome
caneca,3,3,dia,interior,2,exp,caneca_obj3_p3_di_f2_exp.png
caneca,3,3,dia,interior,2,convolution,caneca_obj3_p3_di_f2_convolution.png
caneca,3,3,dia,interior,2,gradient,caneca_obj3_p3_di_f2_gradient.png
caneca,3,3,noite,exterior,3,identity,caneca_obj3_p3_ne_f3_identity.png
caneca,3,3,noite,exterior,3,log,caneca_obj3_p3_ne_f3_log.png
caneca,3,3,noite,exterior,3,exp,caneca_obj3_p3_ne_f3_exp.png
caneca,3,3,noite,exterior,3,convolution,caneca_obj3_p3_ne_f3_convolution.png
caneca,3,3,noite,exterior,3,gradient,caneca_obj3_p3_ne_f3_gradient.png
caneca,4,1,dia,exterior,2,identity,caneca_obj4_p1_de_f2_identity.png
caneca,4,1,dia,exterior,2,log,caneca_obj4_p1_de_f2_log.png
caneca,4,1,dia,exterior,2,exp,caneca_obj4_p1_de_f2_exp.png
caneca,4,1,dia,exterior,2,convolution,caneca_obj4_p1_de_f2_convolution.png
caneca,4,1,dia,exterior,2,gradient,caneca_obj4_p1_de_f2_gradient.png
caneca,3,3,noite,interior,1,identity,caneca_obj3_p3_ni_f1_identity.png
caneca,3,3,noite,interior,1,log,caneca_obj3_p3_ni_f1_log.png
caneca,3,3,noite,interior,1,exp,caneca_obj3_p3_ni_f1_exp.png
caneca,3,3,noite,interior,1,convolution,caneca_obj3_p3_ni_f1_convolution.png
caneca,3,3,noite,interior,1,gradient,caneca_obj3_p3_ni_f1_gradient.png
caneca,3,3,noite,interior,3,identity,caneca_obj3_p3_ni_f3_identity.png
caneca,3,3,noite,interior,3,log,caneca_obj3_p3_ni_f3_log.png
caneca,3,3,noite,interior,3,exp,caneca_obj3_p3_ni_f3_exp.png
caneca,3,3,noite,interior,3,convolution,caneca_obj3_p3_ni_f3_convolution.png
caneca,3,3,noite,interior,3,gradient,caneca_obj3_p3_ni_f3_gradient.png
caneca,3,3,noite,interior,2,identity,caneca_obj3_p3_ni_f2_identity.png
caneca,3,3,noite,interior,2,log,caneca_obj3_p3_ni_f2_log.png
caneca,3,3,noite,interior,2,exp,caneca_obj3_p3_ni_f2_exp.png
caneca,3,3,noite,interior,2,convolution,caneca_obj3_p3_ni_f2_convolution.png
caneca,3,3,noite,interior,2,gradient,caneca_obj3_p3_ni_f2_gradient.png
caneca,4,1,dia,exterior,1,identity,caneca_obj4_p1_de_f1_identity.png
caneca,4,1,dia,exterior,1,log,caneca_obj4_p1_de_f1_log.png
caneca,4,1,dia,exterior,1,exp,caneca_obj4_p1_de_f1_exp.png
caneca,4,1,dia,exterior,1,convolution,caneca_obj4_p1_de_f1_convolution.png
caneca,4,1,dia,exterior,1,gradient,caneca_obj4_p1_de_f1_gradient.png
caneca,4,1,dia,exterior,3,identity,caneca_obj4_p1_de_f3_identity.png
caneca,4,1,dia,exterior,3,log,caneca_obj4_p1_de_f3_log.png
caneca,4,1,dia,exterior,3,exp,caneca_obj4_p1_de_f3_exp.png
caneca,4,1,dia,exterior,3,convolution,caneca_obj4_p1_de_f3_convolution.png
caneca,4,1,dia,exterior,3,gradient,caneca_obj4_p1_de_f3_gradient.png
caneca,4,1,noite,interior,2,identity,caneca_obj4_p1_ni_f2_identity.png
caneca,4,1,noite,interior,2,log,caneca_obj4_p1_ni_f2_log.png
caneca,4,1,noite,interior,2,exp,caneca_obj4_p1_ni_f2_exp.png
caneca,4,1,noite,interior,2,convolution,caneca_obj4_p1_ni_f2_convolution.png
caneca,4,1,noite,interior,2,gradient,caneca_obj4_p1_ni_f2_gradient.png
caneca,4,1,noite,exterior,1,identity,caneca_obj4_p1_ne_f1_identity.png
caneca,4,1,noite,exterior,1,log,caneca_obj4_p1_ne_f1_log.png
caneca,4,1,noite,exterior,1,exp,caneca_obj4_p1_ne_f1_exp.png
caneca,4,1,noite,exterior,1,convolution,caneca_obj4_p1_ne_f1_convolution.png
caneca,4,1,noite,exterior,1,gradient,caneca_obj4_p1_ne_f1_gradient.png
caneca,4,1,dia,interior,2,identity,caneca_obj4_p1_di_f2_identity.png
caneca,4,1,dia,interior,2,log,caneca_obj4_p1_di_f2_log.png
caneca,4,1,dia,interior,2,exp,caneca_obj4_p1_di_f2_exp.png
caneca,4,1,dia,interior,2,convolution,caneca_obj4_p1_di_f2_convolution.png
caneca,4,1,dia,interior,2,gradient,caneca_obj4_p1_di_f2_gradient.png
caneca,4,1,noite,exterior,3,identity,caneca_obj4_p1_ne_f3_identity.png
caneca,4,1,noite,exterior,3,log,caneca_obj4_p1_ne_f3_log.png
caneca,4,1,noite,exterior,3,exp,caneca_obj4_p1_ne_f3_exp.png
caneca,4,1,noite,exterior,3,convolution,caneca_obj4_p1_ne_f3_convolution.png
caneca,4,1,noite,exterior,3,gradient,caneca_obj4_p1_ne_f3_gradient.png
caneca,4,1,dia,interior,1,identity,caneca_obj4_p1_di_f1_identity.png
caneca,4,1,dia,interior,1,log,caneca_obj4_p1_di_f1_log.png
caneca,4,1,dia,interior,1,exp,caneca_obj4_p1_di_f1_exp.png
caneca,4,1,dia,interior,1,convolution,caneca_obj4_p1_di_f1_convolution.png
caneca,4,1,dia,interior,1,gradient,caneca_obj4_p1_di_f1_gradient.png
caneca,3,3,noite,exterior,2,identity,caneca_obj3_p3_ne_f2_identity.png
caneca,3,3,noite,exterior,2,log,caneca_obj3_p3_ne_f2_log.png
caneca,3,3,noite,exterior,2,exp,caneca_obj3_p3_ne_f2_exp.png
caneca,3,3,noite,exterior,2,convolution,caneca_obj3_p3_ne_f2_convolution.png
caneca,3,3,noite,exterior,2,gradient,caneca_obj3_p3_ne_f2_gradient.png
caneca,4,1,noite,interior,1,identity,caneca_obj4_p1_ni_f1_identity.png
caneca,4,1,noite,interior,1,log,caneca_obj4_p1_ni_f1_log.png
caneca,4,1,noite,interior,1,exp,caneca_obj4_p1_ni_f1_exp.png
caneca,4,1,noite,interior,1,convolution,caneca_obj4_p1_ni_f1_convolution.png
caneca,4,1,noite,interior,1,gradient,caneca_obj4_p1_ni_f1_gradient.png
caneca,4,1,dia,interior,3,identity,caneca_obj4_p1_di_f3_identity.png
caneca,4,1,dia,interior,3,log,caneca_obj4_p1_di_f3_log.png
caneca,4,1,dia,interior,3,exp,caneca_obj4_p1_di_f3_exp.png
caneca,4,1,dia,interior,3,convolution,caneca_obj4_p1_di_f3_convolution.png
caneca,4,1,dia,interior,3,gradient,caneca_obj4_p1_di_f3_gradient.png
caneca,4,1,noite,interior,3,identity,caneca_obj4_p1_ni_f3_identity.png
caneca,4,1,noite,interior,3,log,caneca_obj4_p1_ni_f3_log.png
caneca,4,1,noite,interior,3,exp,caneca_obj4_p1_ni_f3_exp.png
caneca,4,1,noite,interior,3,convolution,caneca_obj4_p1_ni_f3_convolution.png
caneca,4,1,noite,interior,3,gradient,caneca_obj4_p1_ni_f3_gradient.png
caneca,4,2,dia,interior,2,identity,caneca_obj4_p2_di_f2_identity.png
caneca,4,2,dia,interior,2,log,caneca_obj4_p2_di_f2_log.png
caneca,4,2,dia,interior,2,exp,caneca_obj4_p2_di_f2_exp.png
caneca,4,2,dia,interior,2,convolution,caneca_obj4_p2_di_f2_convolution.png
caneca,4,2,dia,interior,2,gradient,caneca_obj4_p2_di_f2_gradient.png
caneca,4,2,dia,interior,3,identity,caneca_obj4_p2_di_f3_identity.png
caneca,4,2,dia,interior,3,log,caneca_obj4_p2_di_f3_log.png
caneca,4,2,dia,interior,3,exp,caneca_obj4_p2_di_f3_exp.png
caneca,4,2,dia,interior,3,convolution,caneca_obj4_p2_di_f3_convolution.png
caneca,4,2,dia,interior,3,gradient,caneca_obj4_p2_di_f3_gradient.png
caneca,4,1,noite,exterior,2,identity,caneca_obj4_p1_ne_f2_identity.png
caneca,4,1,noite,exterior,2,log,caneca_obj4_p1_ne_f2_log.png
caneca,4,1,noite,exterior,2,exp,caneca_obj4_p1_ne_f2_exp.png
caneca,4,1,noite,exterior,2,convolution,caneca_obj4_p1_ne_f2_convolution.png
caneca,4,1,noite,exterior,2,gradient,caneca_obj4_p1_ne_f2_gradient.png
caneca,4,2,dia,exterior,1,identity,caneca_obj4_p2_de_f1_identity.png
caneca,4,2,dia,exterior,1,log,caneca_obj4_p2_de_f1_log.png
caneca,4,2,dia,exterior,1,exp,caneca_obj4_p2_de_f1_exp.png
caneca,4,2,dia,exterior,1,convolution,caneca_obj4_p2_de_f1_convolution.png
caneca,4,2,dia,exterior,1,gradient,caneca_obj4_p2_de_f1_gradient.png
caneca,4,2,noite,exterior,1,identity,caneca_obj4_p2_ne_f1_identity.png
caneca,4,2,noite,exterior,1,log,caneca_obj4_p2_ne_f1_log.png
caneca,4,2,noite,exterior,1,exp,caneca_obj4_p2_ne_f1_exp.png
caneca,4,2,noite,exterior,1,convolution,caneca_obj4_p2_ne_f1_convolution.png
caneca,4,2,noite,exterior,1,gradient,caneca_obj4_p2_ne_f1_gradient.png
caneca,4,2,dia,exterior,2,identity,caneca_obj4_p2_de_f2_identity.png
caneca,4,2,dia,exterior,2,log,caneca_obj4_p2_de_f2_log.png
caneca,4,2,dia,exterior,2,exp,caneca_obj4_p2_de_f2_exp.png
caneca,4,2,dia,exterior,2,convolution,caneca_obj4_p2_de_f2_convolution.png
caneca,4,2,dia,exterior,2,gradient,caneca_obj4_p2_de_f2_gradient.png
caneca,4,2,dia,exterior,3,identity,caneca_obj4_p2_de_f3_identity.png
caneca,4,2,dia,exterior,3,log,caneca_obj4_p2_de_f3_log.png
caneca,4,2,dia,exterior,3,exp,caneca_obj4_p2_de_f3_exp.png
caneca,4,2,dia,exterior,3,convolution,caneca_obj4_p2_de_f3_convolution.png
caneca,4,2,dia,exterior,3,gradient,caneca_obj4_p2_de_f3_gradient.png
caneca,4,2,dia,interior,1,identity,caneca_obj4_p2_di_f1_identity.png
caneca,4,2,dia,interior,1,log,caneca_obj4_p2_di_f1_log.png
caneca,4,2,dia,interior,1,exp,caneca_obj4_p2_di_f1_exp.png
caneca,4,2,dia,interior,1,convolution,caneca_obj4_p2_di_f1_convolution.png
caneca,4,2,dia,interior,1,gradient,caneca_obj4_p2_di_f1_gradient.png
caneca,4,2,noite,exterior,3,identity,caneca_obj4_p2_ne_f3_identity.png
caneca,4,2,noite,exterior,3,log,caneca_obj4_p2_ne_f3_log.png
caneca,4,2,noite,exterior,3,exp,caneca_obj4_p2_ne_f3_exp.png
caneca,4,2,noite,exterior,3,convolution,caneca_obj4_p2_ne_f3_convolution.png
caneca,4,2,noite,exterior,3,gradient,caneca_obj4_p2_ne_f3_gradient.png
caneca,4,2,noite,interior,3,identity,caneca_obj4_p2_ni_f3_identity.png
caneca,4,2,noite,interior,3,log,caneca_obj4_p2_ni_f3_log.png
caneca,4,2,noite,interior,3,exp,caneca_obj4_p2_ni_f3_exp.png
caneca,4,2,noite,interior,3,convolution,caneca_obj4_p2_ni_f3_convolution.png
caneca,4,2,noite,interior,3,gradient,caneca_obj4_p2_ni_f3_gradient.png
caneca,4,3,dia,exterior,2,identity,caneca_obj4_p3_de_f2_identity.png
caneca,4,3,dia,exterior,2,log,caneca_obj4_p3_de_f2_log.png
caneca,4,3,dia,exterior,2,exp,caneca_obj4_p3_de_f2_exp.png
caneca,4,3,dia,exterior,2,convolution,caneca_obj4_p3_de_f2_convolution.png
caneca,4,3,dia,exterior,2,gradient,caneca_obj4_p3_de_f2_gradient.png
caneca,4,3,dia,exterior,1,identity,caneca_obj4_p3_de_f1_identity.png
caneca,4,3,dia,exterior,1,log,caneca_obj4_p3_de_f1_log.png
caneca,4,3,dia,exterior,1,exp,caneca_obj4_p3_de_f1_exp.png
caneca,4,3,dia,exterior,1,convolution,caneca_obj4_p3_de_f1_convolution.png
caneca,4,3,dia,exterior,1,gradient,caneca_obj4_p3_de_f1_gradient.png
caneca,4,2,noite,interior,1,identity,caneca_obj4_p2_ni_f1_identity.png
caneca,4,2,noite,interior,1,log,caneca_obj4_p2_ni_f1_log.png
caneca,4,2,noite,interior,1,exp,caneca_obj4_p2_ni_f1_exp.png
caneca,4,2,noite,interior,1,convolution,caneca_obj4_p2_ni_f1_convolution.png
caneca,4,2,noite,interior,1,gradient,caneca_obj4_p2_ni_f1_gradient.png
caneca,4,2,noite,interior,2,identity,caneca_obj4_p2_ni_f2_identity.png
caneca,4,2,noite,interior,2,log,caneca_obj4_p2_ni_f2_log.png
caneca,4,2,noite,interior,2,exp,caneca_obj4_p2_ni_f2_exp.png
caneca,4,2,noite,interior,2,convolution,caneca_obj4_p2_ni_f2_convolution.png
caneca,4,2,noite,interior,2,gradient,caneca_obj4_p2_ni_f2_gradient.png
caneca,4,3,dia,interior,2,identity,caneca_obj4_p3_di_f2_identity.png
caneca,4,3,dia,interior,2,log,caneca_obj4_p3_di_f2_log.png
caneca,4,3,dia,interior,2,exp,caneca_obj4_p3_di_f2_exp.png
caneca,4,3,dia,interior,2,convolution,caneca_obj4_p3_di_f2_convolution.png
caneca,4,3,dia,interior,2,gradient,caneca_obj4_p3_di_f2_gradient.png
caneca,4,3,dia,exterior,3,identity,caneca_obj4_p3_de_f3_identity.png
caneca,4,3,dia,exterior,3,log,caneca_obj4_p3_de_f3_log.png
caneca,4,3,dia,exterior,3,exp,caneca_obj4_p3_de_f3_exp.png
caneca,4,3,dia,exterior,3,convolution,caneca_obj4_p3_de_f3_convolution.png
caneca,4,3,dia,exterior,3,gradient,caneca_obj4_p3_de_f3_gradient.png
caneca,4,3,dia,interior,1,identity,caneca_obj4_p3_di_f1_identity.png
caneca,4,3,dia,interior,1,log,caneca_obj4_p3_di_f1_log.png
caneca,4,3,dia,interior,1,exp,caneca_obj4_p3_di_f1_exp.png
caneca,4,3,dia,interior,1,convolution,caneca_obj4_p3_di_f1_convolution.png
caneca,4,3,dia,interior,1,gradient,caneca_obj4_p3_di_f1_gradient.png
caneca,4,2,noite,exterior,2,identity,caneca_obj4_p2_ne_f2_identity.png
caneca,4,2,noite,exterior,2,log,caneca_obj4_p2_ne_f2_log.png
caneca,4,2,noite,exterior,2,exp,caneca_obj4_p2_ne_f2_exp.png
caneca,4,2,noite,exterior,2,convolution,caneca_obj4_p2_ne_f2_convolution.png
caneca,4,2,noite,exterior,2,gradient,caneca_obj4_p2_ne_f2_gradient.png
caneca,4,3,dia,interior,3,identity,caneca_obj4_p3_di_f3_identity.png
caneca,4,3,dia,interior,3,log,caneca_obj4_p3_di_f3_log.png
caneca,4,3,dia,interior,3,exp,caneca_obj4_p3_di_f3_exp.png
caneca,4,3,dia,interior,3,convolution,caneca_obj4_p3_di_f3_convolution.png
caneca,4,3,dia,interior,3,gradient,caneca_obj4_p3_di_f3_gradient.png
caneca,4,3,noite,exterior,1,identity,caneca_obj4_p3_ne_f1_identity.png
caneca,4,3,noite,exterior,1,log,caneca_obj4_p3_ne_f1_log.png
caneca,4,3,noite,exterior,1,exp,caneca_obj4_p3_ne_f1_exp.png
caneca,4,3,noite,exterior,1,convolution,caneca_obj4_p3_ne_f1_convolution.png
caneca,4,3,noite,exterior,1,gradient,caneca_obj4_p3_ne_f1_gradient.png
caneca,4,3,noite,interior,3,identity,caneca_obj4_p3_ni_f3_identity.png
caneca,4,3,noite,interior,3,log,caneca_obj4_p3_ni_f3_log.png
caneca,4,3,noite,interior,3,exp,caneca_obj4_p3_ni_f3_exp.png
caneca,4,3,noite,interior,3,convolution,caneca_obj4_p3_ni_f3_convolution.png
caneca,4,3,noite,interior,3,gradient,caneca_obj4_p3_ni_f3_gradient.png
caneca,4,3,noite,interior,2,identity,caneca_obj4_p3_ni_f2_identity.png
caneca,4,3,noite,interior,2,log,caneca_obj4_p3_ni_f2_log.png
caneca,4,3,noite,interior,2,exp,caneca_obj4_p3_ni_f2_exp.png
caneca,4,3,noite,interior,2,convolution,caneca_obj4_p3_ni_f2_convolution.png
caneca,4,3,noite,interior,2,gradient,caneca_obj4_p3_ni_f2_gradient.png
caneca,4,3,noite,interior,1,identity,caneca_obj4_p3_ni_f1_identity.png
caneca,4,3,noite,interior,1,log,caneca_obj4_p3_ni_f1_log.png
caneca,4,3,noite,interior,1,exp,caneca_obj4_p3_ni_f1_exp.png
caneca,4,3,noite,interior,1,convolution,caneca_obj4_p3_ni_f1_convolution.png
caneca,4,3,noite,interior,1,gradient,caneca_obj4_p3_ni_f1_gradient.png
caneca,4,3,noite,exterior,3,identity,caneca_obj4_p3_ne_f3_identity.png
caneca,4,3,noite,exterior,3,log,caneca_obj4_p3_ne_f3_log.png
caneca,4,3,noite,exterior,3,exp,caneca_obj4_p3_ne_f3_exp.png
caneca,4,3,noite,exterior,3,convolution,caneca_obj4_p3_ne_f3_convolution.png
caneca,4,3,noite,exterior,3,gradient,caneca_obj4_p3_ne_f3_gradient.png
caneca,4,3,noite,exterior,2,identity,caneca_obj4_p3_ne_f2_identity.png
caneca,4,3,noite,exterior,2,log,caneca_obj4_p3_ne_f2_log.png
caneca,4,3,noite,exterior,2,exp,caneca_obj4_p3_ne_f2_exp.png
caneca,4,3,noite,exterior,2,convolution,caneca_obj4_p3_ne_f2_convolution.png
caneca,4,3,noite,exterior,2,gradient,caneca_obj4_p3_ne_f2_gradient.png
caneca,1,1,dia,interior,1,identity,caneca_obj1_p1_di_f1_identity.png
caneca,1,1,dia,interior,1,log,caneca_obj1_p1_di_f1_log.png
caneca,1,1,dia,interior,1,convolution,caneca_obj1_p1_di_f1_convolution.png
caneca,1,1,dia,interior,1,exp,caneca_obj1_p1_di_f1_exp.png
caneca,1,1,dia,interior,1,gradient,caneca_obj1_p1_di_f1_gradient.png
caneca,1,1,noite,interior,1,identity,caneca_obj1_p1_ni_f1_identity.png
caneca,1,1,noite,interior,1,log,caneca_obj1_p1_ni_f1_log.png
caneca,1,1,noite,interior,1,gradient,caneca_obj1_p1_ni_f1_gradient.png
caneca,1,1,noite,exterior,3,identity,caneca_obj1_p1_ne_f3_identity.png
caneca,1,1,noite,interior,1,convolution,caneca_obj1_p1_ni_f1_convolution.png
caneca,1,1,noite,interior,1,exp,caneca_obj1_p1_ni_f1_exp.png
caneca,1,1,noite,exterior,3,exp,caneca_obj1_p1_ne_f3_exp.png
caneca,1,1,noite,exterior,3,log,caneca_obj1_p1_ne_f3_log.png
caneca,1,1,noite,exterior,3,convolution,caneca_obj1_p1_ne_f3_convolution.png
caneca,1,1,noite,exterior,3,gradient,caneca_obj1_p1_ne_f3_gradient.png
caneca,1,1,noite,exterior,2,exp,caneca_obj1_p1_ne_f2_exp.png
caneca,1,1,noite,exterior,2,identity,caneca_obj1_p1_ne_f2_identity.png
caneca,1,1,noite,exterior,2,log,caneca_obj1_p1_ne_f2_log.png
caneca,1,1,noite,exterior,2,convolution,caneca_obj1_p1_ne_f2_convolution.png
caneca,1,1,dia,interior,2,log,caneca_obj1_p1_di_f2_log.png
caneca,1,1,dia,interior,2,exp,caneca_obj1_p1_di_f2_exp.png
caneca,1,1,dia,interior,2,identity,caneca_obj1_p1_di_f2_identity.png
caneca,1,1,noite,exterior,2,gradient,caneca_obj1_p1_ne_f2_gradient.png
caneca,1,1,dia,interior,2,convolution,caneca_obj1_p1_di_f2_convolution.png
caneca,1,1,noite,exterior,1,identity,caneca_obj1_p1_ne_f1_identity.png
caneca,1,1,noite,exterior,1,exp,caneca_obj1_p1_ne_f1_exp.png
caneca,1,1,dia,interior,2,gradient,caneca_obj1_p1_di_f2_gradient.png
caneca,1,1,noite,exterior,1,log,caneca_obj1_p1_ne_f1_log.png
caneca,1,1,noite,exterior,1,gradient,caneca_obj1_p1_ne_f1_gradient.png
caneca,1,1,noite,exterior,1,convolution,caneca_obj1_p1_ne_f1_convolution.png
caneca,1,1,dia,exterior,2,identity,caneca_obj1_p1_de_f2_identity.png
caneca,1,1,dia,exterior,2,exp,caneca_obj1_p1_de_f2_exp.png
caneca,1,1,dia,exterior,2,convolution,caneca_obj1_p1_de_f2_convolution.png
caneca,1,1,dia,exterior,2,log,caneca_obj1_p1_de_f2_log.png
caneca,1,1,dia,exterior,2,gradient,caneca_obj1_p1_de_f2_gradient.png
caneca,1,1,dia,exterior,1,identity,caneca_obj1_p1_de_f1_identity.png
caneca,1,1,dia,exterior,1,log,caneca_obj1_p1_de_f1_log.png
caneca,1,1,dia,exterior,1,exp,caneca_obj1_p1_de_f1_exp.png
caneca,1,1,dia,exterior,1,convolution,caneca_obj1_p1_de_f1_convolution.png
caneca,1,1,dia,exterior,1,gradient,caneca_obj1_p1_de_f1_gradient.png
caneca,1,1,dia,exterior,3,identity,caneca_obj1_p1_de_f3_identity.png
caneca,1,1,dia,exterior,3,log,caneca_obj1_p1_de_f3_log.png
caneca,1,1,dia,exterior,3,exp,caneca_obj1_p1_de_f3_exp.png
caneca,1,1,dia,exterior,3,convolution,caneca_obj1_p1_de_f3_convolution.png
caneca,1,1,dia,interior,3,identity,caneca_obj1_p1_di_f3_identity.png
caneca,1,1,dia,exterior,3,gradient,caneca_obj1_p1_de_f3_gradient.png
caneca,1,1,dia,interior,3,log,caneca_obj1_p1_di_f3_log.png
caneca,1,1,dia,interior,3,exp,caneca_obj1_p1_di_f3_exp.png
caneca,1,1,dia,interior,3,convolution,caneca_obj1_p1_di_f3_convolution.png
caneca,1,1,noite,interior,2,identity,caneca_obj1_p1_ni_f2_identity.png
caneca,1,1,dia,interior,3,gradient,caneca_obj1_p1_di_f3_gradient.png
caneca,1,1,noite,interior,2,log,caneca_obj1_p1_ni_f2_log.png
caneca,1,1,noite,interior,2,exp,caneca_obj1_p1_ni_f2_exp.png
caneca,1,1,noite,interior,2,convolution,caneca_obj1_p1_ni_f2_convolution.png
caneca,1,1,noite,interior,3,identity,caneca_obj1_p1_ni_f3_identity.png
caneca,1,1,noite,interior,2,gradient,caneca_obj1_p1_ni_f2_gradient.png
caneca,1,1,noite,interior,3,log,caneca_obj1_p1_ni_f3_log.png
caneca,1,1,noite,interior,3,exp,caneca_obj1_p1_ni_f3_exp.png
caneca,1,1,noite,interior,3,convolution,caneca_obj1_p1_ni_f3_convolution.png
caneca,1,1,noite,interior,3,gradient,caneca_obj1_p1_ni_f3_gradient.png
caneca,1,2,dia,exterior,2,identity,caneca_obj1_p2_de_f2_identity.png
caneca,1,2,dia,exterior,2,convolution,caneca_obj1_p2_de_f2_convolution.png
caneca,1,2,dia,exterior,2,log,caneca_obj1_p2_de_f2_log.png
caneca,1,2,dia,exterior,2,exp,caneca_obj1_p2_de_f2_exp.png
caneca,1,2,dia,exterior,2,gradient,caneca_obj1_p2_de_f2_gradient.png
caneca,1,2,dia,exterior,1,identity,caneca_obj1_p2_de_f1_identity.png
caneca,1,2,dia,exterior,1,log,caneca_obj1_p2_de_f1_log.png
caneca,1,2,dia,exterior,1,exp,caneca_obj1_p2_de_f1_exp.png
caneca,1,2,dia,exterior,1,convolution,caneca_obj1_p2_de_f1_convolution.png
caneca,1,2,dia,exterior,1,gradient,caneca_obj1_p2_de_f1_gradient.png
caneca,1,2,dia,interior,2,identity,caneca_obj1_p2_di_f2_identity.png
caneca,1,2,dia,interior,2,log,caneca_obj1_p2_di_f2_log.png
caneca,1,2,dia,interior,2,convolution,caneca_obj1_p2_di_f2_convolution.png
caneca,1,2,dia,interior,2,exp,caneca_obj1_p2_di_f2_exp.png
caneca,1,2,dia,interior,2,gradient,caneca_obj1_p2_di_f2_gradient.png
caneca,1,2,dia,exterior,3,log,caneca_obj1_p2_de_f3_log.png
caneca,1,2,dia,exterior,3,identity,caneca_obj1_p2_de_f3_identity.png
caneca,1,2,dia,exterior,3,exp,caneca_obj1_p2_de_f3_exp.png
caneca,1,2,dia,exterior,3,convolution,caneca_obj1_p2_de_f3_convolution.png
caneca,1,2,dia,exterior,3,gradient,caneca_obj1_p2_de_f3_gradient.png
caneca,1,2,dia,interior,1,identity,caneca_obj1_p2_di_f1_identity.png
caneca,1,2,dia,interior,1,exp,caneca_obj1_p2_di_f1_exp.png
caneca,1,2,dia,interior,1,log,caneca_obj1_p2_di_f1_log.png
caneca,1,2,dia,interior,1,gradient,caneca_obj1_p2_di_f1_gradient.png
caneca,1,2,dia,interior,3,identity,caneca_obj1_p2_di_f3_identity.png
caneca,1,2,dia,interior,1,convolution,caneca_obj1_p2_di_f1_convolution.png
caneca,1,2,dia,interior,3,log,caneca_obj1_p2_di_f3_log.png
caneca,1,2,dia,interior,3,exp,caneca_obj1_p2_di_f3_exp.png
caneca,1,2,dia,interior,3,convolution,caneca_obj1_p2_di_f3_convolution.png
caneca,1,2,noite,exterior,1,identity,caneca_obj1_p2_ne_f1_identity.png
caneca,1,2,dia,interior,3,gradient,caneca_obj1_p2_di_f3_gradient.png
caneca,1,2,noite,exterior,1,log,caneca_obj1_p2_ne_f1_log.png
caneca,1,2,noite,exterior,1,exp,caneca_obj1_p2_ne_f1_exp.png
caneca,1,2,noite,exterior,1,convolution,caneca_obj1_p2_ne_f1_convolution.png
caneca,1,2,noite,exterior,1,gradient,caneca_obj1_p2_ne_f1_gradient.png
caneca,1,3,dia,interior,2,identity,caneca_obj1_p3_di_f2_identity.png
caneca,1,3,dia,interior,2,log,caneca_obj1_p3_di_f2_log.png
caneca,1,3,dia,interior,2,convolution,caneca_obj1_p3_di_f2_convolution.png
caneca,1,3,dia,interior,2,exp,caneca_obj1_p3_di_f2_exp.png
caneca,1,3,dia,interior,2,gradient,caneca_obj1_p3_di_f2_gradient.png
caneca,1,2,noite,exterior,2,identity,caneca_obj1_p2_ne_f2_identity.png
caneca,1,2,noite,exterior,2,log,caneca_obj1_p2_ne_f2_log.png
caneca,1,2,noite,exterior,2,exp,caneca_obj1_p2_ne_f2_exp.png
caneca,1,2,noite,exterior,2,convolution,caneca_obj1_p2_ne_f2_convolution.png
caneca,1,2,noite,exterior,2,gradient,caneca_obj1_p2_ne_f2_gradient.png
caneca,1,2,noite,exterior,3,log,caneca_obj1_p2_ne_f3_log.png
caneca,1,2,noite,exterior,3,identity,caneca_obj1_p2_ne_f3_identity.png
caneca,1,2,noite,exterior,3,exp,caneca_obj1_p2_ne_f3_exp.png
caneca,1,2,noite,exterior,3,convolution,caneca_obj1_p2_ne_f3_convolution.png
caneca,1,2,noite,exterior,3,gradient,caneca_obj1_p2_ne_f3_gradient.png
caneca,1,2,noite,interior,1,identity,caneca_obj1_p2_ni_f1_identity.png
caneca,1,2,noite,interior,1,log,caneca_obj1_p2_ni_f1_log.png
caneca,1,2,noite,interior,1,exp,caneca_obj1_p2_ni_f1_exp.png
caneca,1,2,noite,interior,1,convolution,caneca_obj1_p2_ni_f1_convolution.png
caneca,1,2,noite,interior,2,identity,caneca_obj1_p2_ni_f2_identity.png
caneca,1,2,noite,interior,1,gradient,caneca_obj1_p2_ni_f1_gradient.png
caneca,1,2,noite,interior,2,log,caneca_obj1_p2_ni_f2_log.png
caneca,1,2,noite,interior,2,exp,caneca_obj1_p2_ni_f2_exp.png
caneca,1,2,noite,interior,2,convolution,caneca_obj1_p2_ni_f2_convolution.png
caneca,1,2,noite,interior,2,gradient,caneca_obj1_p2_ni_f2_gradient.png
caneca,1,3,dia,interior,1,identity,caneca_obj1_p3_di_f1_identity.png
caneca,1,3,dia,interior,1,log,caneca_obj1_p3_di_f1_log.png
caneca,1,3,dia,interior,1,exp,caneca_obj1_p3_di_f1_exp.png
caneca,1,3,dia,interior,1,convolution,caneca_obj1_p3_di_f1_convolution.png
caneca,1,3,dia,interior,1,gradient,caneca_obj1_p3_di_f1_gradient.png
caneca,1,2,noite,interior,3,identity,caneca_obj1_p2_ni_f3_identity.png
caneca,1,2,noite,interior,3,log,caneca_obj1_p2_ni_f3_log.png
caneca,1,2,noite,interior,3,exp,caneca_obj1_p2_ni_f3_exp.png
caneca,1,2,noite,interior,3,convolution,caneca_obj1_p2_ni_f3_convolution.png
